recommended_action,final_score,programmeName,normalized_domain,review_providers,photo_signal,measurement_signal,gap_tags,primarySector,subSectors,approvalRate,epc,awinIndex,feedEnabled,productReporting,primaryRegion,displayUrl,sample_product_urls,already_in_lead_or_sovrn,existing_data_dir_found,existing_scrape_doc_found,existing_claim_found,probe_status,notes,advertiserId,base_gap_score
do_not_prioritize_now,-105.0,Sweetgrass Home,sweetgrasshome.com,unknown,no,yes,general_womenswear,Home & Garden,Clothing Accessories|Furniture & Soft Furnishings|Gifts & Flowers|Home & Garden|Womenswear,0.00,0.00,0,no,no,US,https://sweetgrasshome.com/,,no,no,no,no,not_probed,,120573,-105.0
do_not_prioritize_now,-108.3,Cuadra Brands LLC,cuadrashop.com,unknown,no,no,,Clothing,Clothing,5.36,0.03,39.152,no,yes,US,https://cuadrashop.com,,no,no,no,no,not_probed,,42624,-80.0
do_not_prioritize_now,-108.5,Baby Mori (US),us.babymori.com,unknown,no,no,,Baby & Toddler,Clothing|Baby & Toddler,54.74,0.03,25.2507,no,no,US,https://us.babymori.com/,,no,no,no,no,not_probed,,71385,-80.0
do_not_prioritize_now,-110.0,Mi Golondrina,migolondrina.com,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,no,yes,US,https://migolondrina.com,,no,no,no,no,not_probed,,52559,-80.0
do_not_prioritize_now,-110.0,Buckle Me Baby Coats,bucklemecoats.com,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,no,yes,US,https://www.bucklemecoats.com,,no,no,no,no,not_probed,,62973,-80.0
do_not_prioritize_now,-110.0,"Jennifer Ann, LLC",jenniferannstyle.com,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,no,yes,US,https://www.jenniferannstyle.com,,no,no,no,no,not_probed,,41616,-80.0
do_not_prioritize_now,-110.0,"Siser North America, Inc.",account.siser.com,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,no,yes,US,https://account.siser.com,,no,no,no,no,not_probed,,113466,-80.0
do_not_prioritize_now,-110.0,PEGGI + ME,peggiandme.com,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,no,yes,US,https://Www.peggiandme.com,,no,no,no,no,not_probed,,52037,-80.0
do_not_prioritize_now,-110.0,Area Stars,areastars.com,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,no,yes,US,https://areastars.com,,no,no,no,no,not_probed,,97433,-80.0
do_not_prioritize_now,-110.0,MIA Shoes,miashoes.com,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,no,yes,US,https://www.miashoes.com,,no,no,no,no,not_probed,,50815,-80.0
do_not_prioritize_now,-110.0,Ollie Jay,olliejayofficial.com,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,no,yes,US,https://www.olliejayofficial.com,,no,no,no,no,not_probed,,59579,-80.0
do_not_prioritize_now,-110.0,Michelle McDowell,michellemcdowelldesigns.com,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,no,yes,US,https://www.michellemcdowelldesigns.com,,no,no,no,no,not_probed,,53327,-80.0
do_not_prioritize_now,-110.0,Stylette,stylette.co,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,no,yes,US,https://www.stylette.co,,no,no,no,no,not_probed,,95147,-80.0
do_not_prioritize_now,-110.0,Organic Zoo,organic-zoo.com,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,no,yes,US,https://organic-zoo.com/en-us,,no,no,no,no,not_probed,,105053,-80.0
do_not_prioritize_now,-110.0,The Fascination,thefascination.com,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,no,yes,US,https://www.thefascination.com,,no,no,no,no,not_probed,,95065,-80.0
do_not_prioritize_now,-110.0,MYanimec.com,myanimec.com,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,no,yes,US,https://myanimec.com,,no,no,no,no,not_probed,,93975,-80.0
do_not_prioritize_now,-110.0,Authentically B Brand LLC,beeyoustore.com,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,no,yes,US,https://beeyoustore.com,,no,no,no,no,not_probed,,96895,-80.0
do_not_prioritize_now,-110.0,Make Photo Puzzle,makephotopuzzle.co.uk,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,no,yes,US,https://www.makephotopuzzle.co.uk/collections/photo-keychain,,no,no,no,no,not_probed,,97085,-80.0
do_not_prioritize_now,-110.0,Loop Apparel,wearloop.co,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,no,yes,US,https://wearloop.co,,no,no,no,no,not_probed,,81861,-80.0
do_not_prioritize_now,-110.0,FBF BODY,fbfbody.com,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,no,yes,US,https://FBFBody.com,,no,no,no,no,not_probed,,56117,-80.0
do_not_prioritize_now,-110.0,Capricorn Baby (US),capricornbaby.com,unknown,no,no,,Clothing,Clothing|Clothing Accessories,0.00,0.00,,no,yes,US,https://www.capricornbaby.com/,,no,no,no,no,not_probed,,125999,-80.0
do_not_prioritize_now,-110.0,ECOBASICS INC,ecoerfashion.com,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,no,yes,US,https://www.ecoerfashion.com,,no,no,no,no,not_probed,,45767,-80.0
do_not_prioritize_now,-110.0,Drip Gear Zone,dripgearzone.com,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,no,yes,US,https://dripgearzone.com,,no,no,no,no,not_probed,,52323,-80.0
do_not_prioritize_now,-110.0,abacaxi,abacaxi-nyc.com,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,no,yes,US,https://abacaxi-nyc.com,,no,no,no,no,not_probed,,91733,-80.0
do_not_prioritize_now,-110.0,Good Morning Baby,goodmorning-baby.com,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,no,yes,US,https://goodmorning-baby.com,,no,no,no,no,not_probed,,40706,-80.0
do_not_prioritize_now,-110.0,The Hair Bow Company,thehairbowcompany.com,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,no,yes,US,https://thehairbowcompany.com,,no,no,no,no,not_probed,,50945,-80.0
do_not_prioritize_now,-110.0,Ray's Bar,raysbar.myshopify.com,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,no,yes,US,https://raysbar.myshopify.com,,no,no,no,no,not_probed,,99595,-80.0
do_not_prioritize_now,-110.0,Mochi Kids,mochikids.com,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,no,yes,US,https://www.mochikids.com,,no,no,no,no,not_probed,,94727,-80.0
do_not_prioritize_now,-110.0,Quincy Mae,quincymae.com,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,no,yes,US,https://www.quincymae.com,,no,no,no,no,not_probed,,97381,-80.0
do_not_prioritize_now,-110.0,Krush Kandy,krushkandy.com,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,no,yes,US,https://krushkandy.com,,no,no,no,no,not_probed,,98481,-80.0
do_not_prioritize_now,-110.0,Pax & Lucy,paxandlucy.com,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,no,yes,US,https://www.paxandlucy.com,,no,no,no,no,not_probed,,98271,-80.0
do_not_prioritize_now,-110.0,Western Rise,westernrise.com,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,no,yes,US,https://westernrise.com,,no,no,no,no,not_probed,,65860,-80.0
do_not_prioritize_now,-112.0,Emensuits,emensuits.com,unknown,no,no,,Clothing,Clothing,100.00,0.15,51.9679,yes,yes,US,https://emensuits.com,,no,no,no,no,not_probed,,59783,-120.0
do_not_prioritize_now,-115.0,Stuhrling,stuhrling.com,unknown,no,yes,general_womenswear,Clothing Accessories,Clothing|Clothing Accessories|Jewellery,0.00,0.00,0,no,no,GB,https://stuhrling.com/,,no,no,no,no,not_probed,,124702,-115.0
do_not_prioritize_now,-116.1,Myprotein KR,myprotein.co.kr,unknown,no,yes,bottoms_denim_active,Health & Beauty,Clothing|Clothing Accessories|Health & Beauty|Sportswear,91.47,0.28,64.6434,no,yes,CN,https://www.myprotein.co.kr/,,no,no,no,no,not_probed,,22450,-150.0
do_not_prioritize_now,-117.8,Mark The Tailor,markthetailor.com,unknown,no,no,,Clothing,Clothing,50.00,0.36,0,yes,yes,US,https://markthetailor.com,,no,no,no,no,not_probed,,108450,-120.0
do_not_prioritize_now,-120.0,US Ghost Adventures Tours (US),usghostadventures.com,unknown,no,no,,Toys & Games,Books & Subscriptions|Clothing|Clothing Accessories|Gadgets|Jewellery|Toys & Games|Tourism & Attractions,0.00,0.00,0,no,no,US,https://usghostadventures.com/,,no,no,no,no,not_probed,,122270,-80.0
do_not_prioritize_now,-120.0,Vivid Customs Affiliate Program,vividcustoms.com,unknown,no,no,,Clothing,Clothing,0.00,0.00,,no,no,US,https://vividcustoms.com/,,no,no,no,no,not_probed,,127139,-80.0
do_not_prioritize_now,-120.0,Lil Teddy (US),mylilteddy.com,unknown,no,no,,Baby & Toddler,Childrenswear|Clothing|Gifts & Flowers|Toys & Games|Baby & Toddler,0.00,0.00,0,no,no,US,https://mylilteddy.com/,,no,no,no,no,not_probed,,121650,-80.0
do_not_prioritize_now,-120.0,BabyPhat,babyphat.com,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,no,no,US,https://babyphat.com/,,no,no,no,no,not_probed,,107313,-80.0
do_not_prioritize_now,-120.0,Beachly (US),beachly.com,unknown,no,no,,Clothing,Books & Subscriptions|Clothing|Clothing Accessories,0.00,0.00,0,no,no,US,https://beachly.com,,no,no,no,no,not_probed,,15650,-80.0
do_not_prioritize_now,-120.0,RockWilde,rockwilde.com,unknown,no,no,,Childrenswear,Childrenswear|Clothing|Baby & Toddler,0.00,0.00,0,no,no,US,https://rockwilde.com/,,no,no,no,no,not_probed,,121444,-80.0
do_not_prioritize_now,-120.0,Turnbull and Asser (US),turnbullandasser.com,unknown,no,no,,Menswear,Clothing|Clothing Accessories|Menswear,100.00,0.25,61.497,yes,no,US,https://turnbullandasser.com,,no,no,no,no,not_probed,,16560,-120.0
do_not_prioritize_now,-120.0,Otra Eyewear,otraeyewear.com,unknown,no,no,,Clothing Accessories,Clothing|Clothing Accessories,100.00,4.68,94.1349,no,yes,US,https://www.otraeyewear.com,,no,no,no,no,not_probed,,96299,-135.0
do_not_prioritize_now,-120.0,That Tote Bag partners,thattotebag.com,unknown,no,no,,Clothing Accessories,Clothing|Clothing Accessories|Gifts & Flowers,100.00,2.79,0,no,yes,US,https://thattotebag.com/,,no,no,no,no,not_probed,,121742,-135.0
do_not_prioritize_now,-124.4,Voogmechic,voogmechic.com,unknown,no,no,,Jewellery,Clothing|Clothing Accessories|Gifts & Flowers|Jewellery,96.15,0.32,51.2736,yes,yes,US,https://www.voogmechic.com,,no,no,no,no,not_probed,,87163,-135.0
do_not_prioritize_now,-124.8,Luca Faloni US,lucafaloni.com,unknown,no,no,,Menswear,Clothing|Clothing Accessories|Menswear,100.00,0.01,0,yes,no,US,https://lucafaloni.com,,no,no,no,no,not_probed,,28489,-120.0
do_not_prioritize_now,-125.0,GlobalTravel,globaltravel.com,unknown,no,no,,Travel Agencies,Credit Cards|Insurance|Savings & Investments|Loans|Mortgages|Personal Banking|Property|Audio Visual|Automotive|Books & Subscriptions|Childrenswear|Clothing|Clothing Accessories|Computers|Department Stores|DIY|Electronic Accessories|Electronic Superstore|Entertainment Superstore|FMCG|Furniture & Soft Furnishings|Gadgets|Gifts & Flowers|Green (Eco friendly)|Group Buying|Health & Beauty|Home & Garden|Jewellery|Lead Gen|Lingerie|Menswear|Music & DVD|Office Supplies|PC & Video Games|Pets & Pet Care|Pharmaceuticals|Photography|Photos & Print Services|Shoes|Sports Equipment|Sportswear|Toys & Games|White Goods|Wine Spirits & Tobacco|Womenswear|B2B Telecommunications Services|B2B Utility Services|Business Services (B2B)|Cable & Satellite Operators|Charities|Dating|Digital TV & Video-on-Demand|Education Training & Recruitment|Entertainment Downloads|Gambling & Competitions|Internet Service Provider|Lead Gen|Mobile Broadband|Mobile Downloads|Mobile Pay As You Go|Network Operators|Online Gaming|Software Downloads|Tickets|Utilities|Web Hosting|Airlines|Airport Parking & Transfers|Car Rental|Coaches|Cruises/Ferries|Hotels & Accommodation|Lead Gen|Local Holidays|Tourism & Attractions|Trains|Travel Agencies|Mobile Contract|Baby & Toddler,100.00,2.86,67.605,no,no,US,https://globaltravel.com,,no,no,no,no,http_200;http_404,,121688,-130.0
do_not_prioritize_now,-126.4,Zavvi US & Canada,us.zavvi.com,unknown,no,no,,Entertainment Superstore,Audio Visual|Books & Subscriptions|Clothing|Clothing Accessories|Computers|Electronic Accessories|Entertainment Superstore|Gadgets|Gifts & Flowers|Health & Beauty|Menswear|Music & DVD|PC & Video Games|Shoes|Toys & Games|Womenswear,93.02,0.00,56.3474,yes,yes,US,https://us.zavvi.com,,no,no,no,no,not_probed,,6037,-130.0
do_not_prioritize_now,-127.6,Son of a Tailor (US),sonofatailor.com,unknown,no,no,,Clothing,Clothing|Menswear,80.77,0.31,57.9086,no,yes,US,https://www.sonofatailor.com/,,no,no,no,no,not_probed,,123250,-120.0
do_not_prioritize_now,-127.8,Diamond Veneer Travel Jewelry,diamondveneer.com,unknown,no,no,,Jewellery,Clothing|Clothing Accessories|Jewellery,100.00,0.11,82.5791,yes,yes,US,https://diamondveneer.com,,no,no,no,no,not_probed,,88263,-135.0
do_not_prioritize_now,-129.0,Buck Mason,buckmason.com,unknown,no,no,,Menswear,Clothing|Menswear,100.00,0.05,45.2251,no,yes,US,https://www.buckmason.com,,no,no,no,no,not_probed,,91633,-120.0
do_not_prioritize_now,-129.3,Grommet (US),thegrommet.com,unknown,no,no,,Gadgets,Automotive|Childrenswear|Clothing Accessories|Electronic Accessories|Gadgets|Gifts & Flowers|Health & Beauty|Home & Garden|Jewellery|Menswear|Office Supplies|Pets & Pet Care|Sports Equipment|Toys & Games|Womenswear|Baby & Toddler,99.34,0.29,87.5691,yes,no,US,https://thegrommet.com/,,no,no,no,no,not_probed,,99907,-130.0
do_not_prioritize_now,-133.4,AmberPromos - Custom Printed Products,amberpromos.com,unknown,no,no,,Gifts & Flowers,Audio Visual|Automotive|Childrenswear|Clothing|Clothing Accessories|Computers|Electronic Accessories|Entertainment Superstore|Gifts & Flowers|Green (Eco friendly)|Health & Beauty|Home & Garden|Menswear|Office Supplies|Pets & Pet Care|Pharmaceuticals|Photography|Photos & Print Services|Sports Equipment|Sportswear|Toys & Games|Womenswear|Baby & Toddler,50.00,0.58,68.5744,yes,no,US,https://www.amberpromos.com/,,no,no,no,no,not_probed,,115433,-130.0
do_not_prioritize_now,-133.5,Blackhawk Network (Canada) Ltd.,giftcards.ca,unknown,no,no,,Gifts & Flowers,Automotive|Books & Subscriptions|Childrenswear|Clothing|Clothing Accessories|Computers|Department Stores|Electronic Accessories|Electronic Superstore|Furniture & Soft Furnishings|Gadgets|Gifts & Flowers|Green (Eco friendly)|Health & Beauty|Home & Garden|Jewellery|Menswear|Music & DVD|Office Supplies|PC & Video Games|Pets & Pet Care|Shoes|Sports Equipment|Sportswear|Toys & Games|Womenswear|Charities|Digital TV & Video-on-Demand|Entertainment Downloads|Mobile Broadband|Mobile Pay As You Go|Tickets|Airlines|Car Rental|Hotels & Accommodation|Local Holidays|Tourism & Attractions|Baby & Toddler,80.34,0.52,71.5371,no,yes,US,https://www.giftcards.ca,,no,no,no,no,not_probed,,91359,-130.0
do_not_prioritize_now,-133.8,Suitsupply (US),suitsupply.com,unknown,no,no,,Menswear,Clothing|Clothing Accessories|Menswear|Shoes,43.81,0.12,0,yes,no,US,https://suitsupply.com/en-us/home,,no,no,no,no,not_probed,,16225,-120.0
do_not_prioritize_now,-134.0,Satchel & Page (US),satchel-page.com,unknown,no,no,,Menswear,Clothing|Clothing Accessories|Menswear,95.18,0.35,63.1759,no,no,US,https://www.satchel-page.com/,,no,no,no,no,not_probed,,102037,-120.0
do_not_prioritize_now,-134.1,Totwoo,totwoo.com,unknown,no,no,,Jewellery,Clothing|Jewellery,52.62,0.27,31.7127,yes,yes,US,https://totwoo.com/,,no,no,no,no,not_probed,,85545,-135.0
do_not_prioritize_now,-135.0,Elegant Men's Attire,elegantmensattire.com,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,yes,yes,US,https://elegantmensattire.com,,no,no,no,no,not_probed,,76650,-120.0
do_not_prioritize_now,-139.4,Kestin (US),kestin.co,unknown,no,no,,Menswear,Clothing|Menswear,100.00,0.03,65.2053,no,no,US,https://www.kestin.co/,,no,no,no,no,not_probed,,121886,-120.0
do_not_prioritize_now,-145.0,Bullock & Jones,bullockandjones.com,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,yes,no,US,https://www.bullockandjones.com/,,no,no,no,no,not_probed,,122256,-120.0
do_not_prioritize_now,-145.6,Grist,getgrist.com,unknown,no,no,,Lead Gen,Credit Cards|Insurance|Savings & Investments|Loans|Mortgages|Personal Banking|Property|Audio Visual|Automotive|Books & Subscriptions|Childrenswear|Clothing|Clothing Accessories|Computers|Department Stores|DIY|Electronic Accessories|Electronic Superstore|Entertainment Superstore|Erotic|FMCG|Furniture & Soft Furnishings|Gadgets|Gifts & Flowers|Green (Eco friendly)|Group Buying|Health & Beauty|Home & Garden|Jewellery|Lead Gen|Lingerie|Menswear|Music & DVD|Office Supplies|PC & Video Games|Pets & Pet Care|Pharmaceuticals|Photography|Photos & Print Services|Shoes|Sports Equipment|Sportswear|Toys & Games|White Goods|Wine Spirits & Tobacco|Womenswear|B2B Telecommunications Services|B2B Utility Services|Business Services (B2B)|Cable & Satellite Operators|Charities|Dating|Digital TV & Video-on-Demand|Education Training & Recruitment|Entertainment Downloads|Gambling & Competitions|Internet Service Provider|Lead Gen|Mobile Broadband|Mobile Downloads|Mobile Pay As You Go|Network Operators|Online Gaming|Software Downloads|Tickets|Utilities|Web Hosting|Airlines|Airport Parking & Transfers|Car Rental|Coaches|Cruises/Ferries|Hotels & Accommodation|Lead Gen|Local Holidays|Tourism & Attractions|Trains|Travel Agencies|Mobile Contract|Baby & Toddler,100.00,0.22,80.3552,no,no,US,https://getgrist.com/,,no,no,no,no,http_200;products_json_invalid,,59749,-130.0
do_not_prioritize_now,-146.7,Lucasgift - US,lucasgift.com,Loox,yes,no,,Gifts & Flowers,Childrenswear|Clothing|Clothing Accessories|DIY|Electronic Accessories|Furniture & Soft Furnishings|Gifts & Flowers|Health & Beauty|Home & Garden|Jewellery|Lingerie|Menswear|Office Supplies|Pets & Pet Care|Photos & Print Services|Shoes|Sportswear|Toys & Games|Womenswear|Baby & Toddler,14.29,0.02,44.3228,yes,yes,US,https://lucasgift.com/,https://lucasgift.com/products/bernina-700d-800dl-1100d-1100da-1200da-1300dc-2500dcet-owners-workbook | https://lucasgift.com/products/singer-instructions-manual-for-600-600e-sewing-machine-touch-sew | https://lucasgift.com/products/kubota-svl95-2s-track-loader-workshop-wsm-manual,no,no,no,no,home_ok,,100541,-210.0
do_not_prioritize_now,-147.4,ShopRaise,shopraise.com,unknown,no,no,,Charities,Audio Visual|Automotive|Books & Subscriptions|Childrenswear|Clothing|Clothing Accessories|Computers|Department Stores|DIY|Electronic Accessories|Electronic Superstore|Entertainment Superstore|FMCG|Furniture & Soft Furnishings|Gadgets|Gifts & Flowers|Green (Eco friendly)|Group Buying|Health & Beauty|Home & Garden|Jewellery|Lingerie|Menswear|Music & DVD|Office Supplies|PC & Video Games|Pets & Pet Care|Pharmaceuticals|Photography|Photos & Print Services|Shoes|Sports Equipment|Sportswear|Toys & Games|White Goods|Wine Spirits & Tobacco|Womenswear|Business Services (B2B)|Charities|Digital TV & Video-on-Demand|Education Training & Recruitment|Entertainment Downloads|Mobile Downloads|Tickets|Airlines|Airport Parking & Transfers|Car Rental|Coaches|Cruises/Ferries|Hotels & Accommodation|Lead Gen|Local Holidays|Tourism & Attractions|Trains|Travel Agencies|Baby & Toddler,100.00,0.13,84.1761,no,no,US,https://shopraise.com,,no,no,no,no,http_200;http_404,,115325,-130.0
do_not_prioritize_now,-147.8,Alibaba US,alibaba.com,unknown,no,no,,Jewellery,Audio Visual|Automotive|Books & Subscriptions|Childrenswear|Clothing|Clothing Accessories|Computers|Department Stores|DIY|Electronic Accessories|Electronic Superstore|Entertainment Superstore|FMCG|Furniture & Soft Furnishings|Gadgets|Gifts & Flowers|Green (Eco friendly)|Group Buying|Health & Beauty|Home & Garden|Jewellery|Lead Gen|Lingerie|Menswear|Music & DVD|Office Supplies|PC & Video Games|Pets & Pet Care|Pharmaceuticals|Photography|Photos & Print Services|Shoes|Sports Equipment|Sportswear|Toys & Games|White Goods|Wine Spirits & Tobacco|Womenswear|Business Services (B2B)|Mobile Downloads|Baby & Toddler,59.98,0.01,27.2125,yes,no,US,https://www.alibaba.com/,,no,no,no,no,http_200;products_json_invalid,,17940,-135.0
do_not_prioritize_now,-148.6,Cufflinks,cufflinks.com,unknown,no,no,,Clothing Accessories,Clothing|Clothing Accessories|Department Stores|Gifts & Flowers|Jewellery|Menswear,98.08,0.34,76.8093,no,no,US,https://cufflinks.com/,,no,no,no,no,not_probed,,115511,-135.0
do_not_prioritize_now,-150.0,Rye 51,rye51.com,unknown,no,no,,Clothing,Clothing,0.00,0.00,0,no,yes,US,https://www.rye51.com,,no,no,no,no,not_probed,,80575,-120.0
do_not_prioritize_now,-150.7,Nadula (US),nadula.com,unknown,no,yes,general_womenswear,Health & Beauty,Clothing|Clothing Accessories|Health & Beauty|Womenswear,37.35,0.09,36.9974,yes,yes,US,https://m.nadula.com/,,no,no,no,no,not_probed,,30009,-185.0
do_not_prioritize_now,-151.4,Lorien Stern,lorienstern.com,unknown,no,yes,general_womenswear,Home & Garden,Childrenswear|Clothing|Gifts & Flowers|Home & Garden|Womenswear|Baby & Toddler,100.00,0.18,52.152,no,yes,US,https://www.lorienstern.com,,no,no,no,no,not_probed,,55303,-185.0
do_not_prioritize_now,-152.4,Timo & Violet (US),timoandviolet.com,unknown,no,yes,general_womenswear,Home & Garden,Childrenswear|Clothing|Gifts & Flowers|Green (Eco friendly)|Home & Garden|Womenswear|Baby & Toddler,100.00,0.63,69.527,no,no,US,https://timoandviolet.com/,,no,no,no,no,not_probed,,115575,-185.0
do_not_prioritize_now,-152.7,Typology - US,us.typology.com,unknown,no,yes,general_womenswear,Health & Beauty,FMCG|Health & Beauty|Womenswear,66.70,0.20,69.5049,yes,no,US,https://us.typology.com/,,no,no,no,no,not_probed,,32257,-185.0
do_not_prioritize_now,-153.3,Zee.Dog,zeedog.com,unknown,no,no,,Home & Garden,Clothing|Clothing Accessories|Home & Garden|Toys & Games,99.53,0.09,47.2584,yes,yes,US,https://www.zeedog.com,,no,no,no,no,not_probed,,81965,-160.0
do_not_prioritize_now,-153.5,Octobre Editions - US,octobre-editions.com,unknown,no,no,,Clothing,Clothing|Clothing Accessories|Menswear|Shoes,27.27,0.05,19.1322,no,no,US,https://www.octobre-editions.com/us,,no,no,no,no,not_probed,,83655,-120.0
