priority,merchant_group,merchant_group_id,primary_domains,triage_bucket,reason,pricing,source_rows,review_photo_check,avg_conversion_rate_examples,avg_commission_rate_examples,avg_order_value_examples,calibration_batch_order,category_evidence_url,sample_pdp_urls,size_importance,size_basis,reviews_present,photo_reviews,review_provider,review_photo_evidence,ships_to_country_codes,shipping_geo_status,shipping_geo_evidence_url,shipping_geo_evidence_basis,primary_market_country,product_url_geo_inheritance,scrape_feasibility,anti_bot_or_login_notes,next_action,checked_at
P1,Shein,12080,ar.shein.com; au.shein.com; br.shein.com; ca.shein.com; de.shein.com,target_womens_fit_apparel_candidate,Known apparel/footwear/swim/intimates merchant where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,1.44%,7.48%,$81.27,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P1,Shopbop,24573,cn.shopbop.com; m.shopbop.com; ru.shopbop.com; shopbop.com,target_womens_fit_apparel_candidate,Known apparel/footwear/swim/intimates merchant where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,0.42%,1.0%,$85.58,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P1,SKIMS,145105,skims.com,target_womens_fit_apparel_candidate,Known apparel/footwear/swim/intimates merchant where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,9.86%,4.28%,$122.81,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P1,Spanx.com,43558,spanx.com,target_womens_fit_apparel_candidate,Known apparel/footwear/swim/intimates merchant where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,2.97%,3.05%,$155.25,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P1,Talbots,9666,l.e.talbots.com; talbots.com,target_womens_fit_apparel_candidate,Known apparel/footwear/swim/intimates merchant where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,14.63%,2.03%,$111.58,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P1,The LOFT (Ann Taylor),27044,loft.com,target_womens_fit_apparel_candidate,Known apparel/footwear/swim/intimates merchant where size/fit affects purchase.,CPA,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,11.67%,5.0%,$118.37,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P1,The North Face,2377,thenorthface.co.uk; thenorthface.com; thenorthface.com.au; thenorthface.de; thenorthface.es,target_womens_fit_apparel_candidate,Known apparel/footwear/swim/intimates merchant where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,2.01%,2.89%,$101.22,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P1,Torrid,34884,torrid.com,target_womens_fit_apparel_candidate,Known apparel/footwear/swim/intimates merchant where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,1.12%,11.88%,$54.91,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P1,Under Armour,564,account.underarmour.com; investor.underarmour.com; iwill.underarmour.com; m.underarmour.com; record.underarmour.com,target_womens_fit_apparel_candidate,Known apparel/footwear/swim/intimates merchant where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,0.81%,6.48%,$61.94,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P1,underarmour.com.br,87276,underarmour.com.br,target_womens_fit_apparel_candidate,Known apparel/footwear/swim/intimates merchant where size/fit affects purchase.,CPA,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,1.64%,6.0%,$32.18,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P1,Uniqlo,64422,eu-enews.uniqlo.com; heattech.uniqlo.com; m.uniqlo.com; m.usa.uniqlo.com; map.uniqlo.com,target_womens_fit_apparel_candidate,Known apparel/footwear/swim/intimates merchant where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P1,Venus,41672,venus.com; vfashion-new.myshopify.com,target_womens_fit_apparel_candidate,Known apparel/footwear/swim/intimates merchant where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,2.86%,1.93%,$110.14,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P1,VHO Default,86894,zara.com,target_womens_fit_apparel_candidate,Known apparel/footwear/swim/intimates merchant where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P1,Vuori Clothing,148624,vuoriclothing.co.uk; vuoriclothing.com,target_womens_fit_apparel_candidate,Known apparel/footwear/swim/intimates merchant where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,4.52%,7.08%,$230.67,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P1,White House Black Market,1174,whitehouseblackmarket.com,target_womens_fit_apparel_candidate,Known apparel/footwear/swim/intimates merchant where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,7.0%,1.05%,$89.02,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P1,Zappos,192,askzappos.apps.zappos.com; blogs.zappos.com; clarks.zappos.com; couture.zappos.com; luxury.zappos.com,target_womens_fit_apparel_candidate,Known apparel/footwear/swim/intimates merchant where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,8.05%,1.77%,$98.17,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,304 Clothing,166975,304clothing.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,3RD ROCK Clothing,113820,3rdrockclothing.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,7 For All Mankind,17809,7forallmankind.com; 7forallmankind.it; denim.7forallmankind.com; it.7forallmankind.com; uk.7forallmankind.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,3.41%,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,A.I Clothing,216695,aiclothing.uk,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Aber Shoes,132859,abershoes.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Abrand Jeans,184823,abrandjeans.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Accent Clothing,14054,accentclothing.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Adelante Shoe Co.,159544,adelanteshoes.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,2.67%,10.0%,$81.67,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,AG Jeans,36240,agjeans.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,AG Jeans Outlet,187674,agjeansoutlet.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,2.39%,4.0%,$107.62,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,AHNU Footwear,27055,ahnu.co,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Akhanda Yoga,155872,akhandayogaonline.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Albam Clothing,164716,albamclothing.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,8.33%,8.0%,$321.37,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Alex Apparel Group,206811,alexevenings.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,"Algensis Corporation, DBA Blueview Footwear",199164,blueviewfootwear.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Ali Miles Clothing,186105,alimiles.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Allens Swimwear,220758,allensswimwear.co.uk,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,5.45%,5.0%,$53.56,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,ALLY Shoes,152218,ally.nyc,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,1.05%,1.0%,$156.83,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Almost Famous Clothing,157138,almostfamousclothing.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,AMO Denim,285708,amodenim.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Ancient Greek Sandals,188438,ancient-greek-sandals.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,1.59%,8.0%,$121.79,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Andre Assous Footwear,149963,andreassous.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Angels Jeans,162950,angels-jeans.de,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Antix Clothing,4561,iloveantix.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Apeiron Clothing,218930,apeiron-clothing.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Apparel By Home Run,131394,apparelbyhomerun.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Apparelle | Activewear & Athleisure Destination,192624,apparelle.co.uk,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Arctic Lynx Maternity,205010,arcticlynxmaternity.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Ark Swimwear,161240,arkswimwear.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,9.09%,10.0%,$196.31,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Arm The Animals Clothing Co.,146559,armtheanimals.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Arrowhead Tactical Apparel,212964,arrowheadtacticalapparel.com,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Artifacts Apparel,153668,artifactsapparel.co.uk,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
P2,Attitude Clothing,15036,attitudeclothing.co.uk,target_womens_fit_apparel_candidate,Keyword-matched apparel/footwear/swim/intimates category where size/fit affects purchase.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,1.61%,0.19%,$176.31,,,,,,,,,,,unknown,,,,unknown,,,verify_category_reviews_shipping,
